teams,hid,time,price,fv,ae
Team Members,1,22,.528,.37142858,.15657142
Team Members,1,23,.528,.37142858,.15657142
Team Members,1,24,.64399999,.37142858,.27257141
Team Members,1,25,.64399999,.37142858,.27257141
Team Members,1,26,.72333336,.37142858,.35190478
Team Members,1,27,.60699999,.37142858,.23557141
Team Members,1,28,.60699999,.37142858,.23557141
Team Members,1,29,.60699999,.37142858,.23557141
Team Members,1,30,.58066666,.37142858,.20923808
Team Members,1,31,.62549996,.37142858,.25407138
Team Members,1,32,.62549996,.37142858,.25407138
Team Members,1,33,.62549996,.37142858,.25407138
Team Members,1,34,.62549996,.37142858,.25407138
Team Members,1,35,.62549996,.37142858,.25407138
Team Members,1,36,.62549996,.37142858,.25407138
Team Members,1,37,.62549996,.37142858,.25407138
Team Members,1,38,.62549996,.37142858,.25407138
Team Members,1,39,.62549996,.37142858,.25407138
Team Members,1,40,.62549996,.37142858,.25407138
Team Members,1,41,.62549996,.37142858,.25407138
Team Members,1,42,.62549996,.37142858,.25407138
Team Members,1,43,.71700001,.37142858,.34557143
Team Members,1,44,.71700001,.37142858,.34557143
Team Members,1,45,.71700001,.37142858,.34557143
Team Members,1,46,.71700001,.37142858,.34557143
Team Members,1,47,.71700001,.37142858,.34557143
Team Members,1,48,.75700003,.37142858,.38557145
Team Members,1,49,.75700003,.37142858,.38557145
Team Members,1,50,.73100001,.37142858,.35957143
Team Members,1,51,.73100001,.37142858,.35957143
Team Members,1,52,.73100001,.37142858,.35957143
Team Members,1,53,.73100001,.37142858,.35957143
Team Members,1,54,.73100001,.37142858,.35957143
Team Members,1,55,.71700001,.37142858,.34557143
Team Members,1,56,.71700001,.37142858,.34557143
Team Members,1,57,.71700001,.37142858,.34557143
Team Members,1,58,.71700001,.37142858,.34557143
Team Members,1,59,.71700001,.37142858,.34557143
Team Members,1,60,.71700001,.37142858,.34557143
Team Members,1,61,.71700001,.37142858,.34557143
Team Members,1,62,.71700001,.37142858,.34557143
Team Members,1,63,.71700001,.37142858,.34557143
Team Members,1,64,.71700001,.37142858,.34557143
Team Members,1,65,.71700001,.37142858,.34557143
Team Members,1,66,.71700001,.37142858,.34557143
Team Members,1,67,.71700001,.37142858,.34557143
Team Members,1,68,.71700001,.37142858,.34557143
Team Members,1,69,.71700001,.37142858,.34557143
Team Members,1,70,.71700001,.37142858,.34557143
Team Members,1,71,.68199998,.37142858,.3105714
Team Members,1,72,.68199998,.37142858,.3105714
Team Members,1,73,.67500001,.37142858,.30357143
Team Members,1,74,.67500001,.37142858,.30357143
Team Members,1,75,.67500001,.37142858,.30357143
Team Members,1,76,.67500001,.37142858,.30357143
Team Members,1,77,.66799998,.37142858,.2965714
Team Members,1,78,.66799998,.37142858,.2965714
Team Members,1,79,.60800004,.37142858,.23657146
Team Members,1,80,.60800004,.37142858,.23657146
Team Members,1,81,.60800004,.37142858,.23657146
Team Members,1,82,.60800004,.37142858,.23657146
Team Members,1,83,.60800004,.37142858,.23657146
Team Members,1,84,.60800004,.37142858,.23657146
Team Members,1,85,.60800004,.37142858,.23657146
Team Members,1,86,.60800004,.37142858,.23657146
Team Members,1,87,.60800004,.37142858,.23657146
Team Members,1,88,.67799997,.37142858,.30657139
Team Members,1,89,.67576921,.37142858,.30434063
Team Members,1,90,.671,.37142858,.29957142
Team Members,1,91,.61766666,.37142858,.24623808
Team Members,1,92,.76800001,.37142858,.39657143
Team Members,1,93,.76800001,.37142858,.39657143
Team Members,1,94,.44800001,.37142858,.076571435
Team Members,1,95,.64499998,.37142858,.2735714
Team Members,1,96,.676,.37142858,.30457142
Team Members,1,97,.69199997,.37142858,.32057139
Team Members,1,98,.79516667,.37142858,.42373809
Team Members,1,99,.69340003,.37142858,.32197145
Team Members,1,100,.69340003,.37142858,.32197145
Team Members,1,101,.69340003,.37142858,.32197145
Team Members,1,102,.69340003,.37142858,.32197145
Team Members,1,103,.71600002,.37142858,.34457144
Team Members,1,104,.71600002,.37142858,.34457144
Team Members,1,105,.71600002,.37142858,.34457144
Team Members,1,106,.648,.37142858,.27657142
Team Members,1,107,.66900003,.37142858,.29757145
Team Members,1,108,.70300001,.37142858,.33157143
Team Members,1,109,.70300001,.37142858,.33157143
Team Members,1,110,.70300001,.37142858,.33157143
Team Members,1,111,.70300001,.37142858,.33157143
Team Members,1,112,.70300001,.37142858,.33157143
Team Members,1,113,.75700003,.37142858,.38557145
Team Members,1,114,.75700003,.37142858,.38557145
Team Members,1,115,.75700003,.37142858,.38557145
Team Members,1,116,.75700003,.37142858,.38557145
Team Members,1,117,.801,.37142858,.42957142
Team Members,1,118,.8028,.37142858,.43137142
Team Members,1,119,.8028,.37142858,.43137142
Team Members,1,120,.8028,.37142858,.43137142
Team Members,1,121,.8028,.37142858,.43137142
Team Members,1,122,.8028,.37142858,.43137142
Team Members,1,123,.852,.37142858,.48057142
Team Members,1,124,.90000004,.37142858,.52857149
Team Members,1,125,.90000004,.37142858,.52857149
Team Members,1,126,.84100002,.37142858,.46957144
Team Members,1,127,.84100002,.37142858,.46957144
Team Members,1,128,.84100002,.37142858,.46957144
Team Members,1,129,.84100002,.37142858,.46957144
Team Members,1,130,.84100002,.37142858,.46957144
Team Members,1,131,.77499998,.37142858,.4035714
Team Members,1,132,.77499998,.37142858,.4035714
Team Members,1,133,.77499998,.37142858,.4035714
Team Members,1,134,.77499998,.37142858,.4035714
Team Members,1,135,.77499998,.37142858,.4035714
Team Members,1,136,.77499998,.37142858,.4035714
Team Members,1,137,.77499998,.37142858,.4035714
Team Members,1,138,.77499998,.37142858,.4035714
Team Members,1,139,.77499998,.37142858,.4035714
Team Members,1,140,.77499998,.37142858,.4035714
Team Members,1,141,.77499998,.37142858,.4035714
Team Members,1,142,.77499998,.37142858,.4035714
Team Members,1,143,.77499998,.37142858,.4035714
Team Members,1,144,.77499998,.37142858,.4035714
Team Members,1,145,.81533331,.37142858,.44390473
Team Members,1,146,.81533331,.37142858,.44390473
Team Members,1,147,.89520001,.37142858,.52377141
Team Members,1,148,.889,.37142858,.51757145
Team Members,1,149,.88599998,.37142858,.51457143
Team Members,1,150,.88599998,.37142858,.51457143
Team Members,1,151,.88599998,.37142858,.51457143
Team Members,1,152,.88599998,.37142858,.51457143
Team Members,1,153,.88599998,.37142858,.51457143
Team Members,1,154,.88599998,.37142858,.51457143
Team Members,1,155,.80199999,.37142858,.43057141
Team Members,1,156,.80199999,.37142858,.43057141
Team Members,1,157,.80199999,.37142858,.43057141
Team Members,1,158,.80199999,.37142858,.43057141
Team Members,1,159,.80199999,.37142858,.43057141
Team Members,1,160,.80199999,.37142858,.43057141
Team Members,1,161,.80199999,.37142858,.43057141
Team Members,1,162,.80199999,.37142858,.43057141
Team Members,1,163,.80199999,.37142858,.43057141
Team Members,1,164,.80199999,.37142858,.43057141
Team Members,1,165,.89200002,.37142858,.52057147
Team Members,1,166,.89200002,.37142858,.52057147
Team Members,1,167,.89200002,.37142858,.52057147
Team Members,1,168,.86750001,.37142858,.49607143
Team Members,1,169,.85699999,.37142858,.48557141
Team Members,1,170,.86000001,.37142858,.48857144
Team Members,1,171,.86000001,.37142858,.48857144
Team Members,1,172,.84399998,.37142858,.4725714
Team Members,1,173,.84399998,.37142858,.4725714
Team Members,1,174,.84399998,.37142858,.4725714
Team Members,1,175,.84399998,.37142858,.4725714
Team Members,1,176,.84399998,.37142858,.4725714
Team Members,1,177,.84399998,.37142858,.4725714
Team Members,1,178,.84399998,.37142858,.4725714
Team Members,1,179,.84399998,.37142858,.4725714
Team Members,1,180,.84399998,.37142858,.4725714
Team Members,1,181,.84399998,.37142858,.4725714
Team Members,1,182,.84399998,.37142858,.4725714
Team Members,1,183,.84399998,.37142858,.4725714
Team Members,1,184,.85800004,.37142858,.48657146
Team Members,1,185,.85800004,.37142858,.48657146
Team Members,1,186,.78600001,.37142858,.41457143
Team Members,1,187,.78600001,.37142858,.41457143
Team Members,1,188,.79400003,.37142858,.42257145
Team Members,1,189,.70599997,.37142858,.33457139
Team Members,1,190,.70599997,.37142858,.33457139
Team Members,1,191,.75950003,.37142858,.38807145
Team Members,1,192,.75950003,.37142858,.38807145
Team Members,1,193,.75950003,.37142858,.38807145
Team Members,1,194,.75950003,.37142858,.38807145
Team Members,1,195,.75950003,.37142858,.38807145
Team Members,1,196,.75950003,.37142858,.38807145
Team Members,1,197,.50999999,.37142858,.13857141
Team Members,1,198,.50999999,.37142858,.13857141
Team Members,1,199,.50999999,.37142858,.13857141
Team Members,1,200,.56575,.37142858,.19432142
Team Members,1,201,.60500002,.37142858,.23357144
Team Members,1,202,.60500002,.37142858,.23357144
Team Members,1,203,.60500002,.37142858,.23357144
Team Members,1,204,.60500002,.37142858,.23357144
Team Members,1,205,.60500002,.37142858,.23357144
Team Members,1,206,.60500002,.37142858,.23357144
Team Members,1,207,.60500002,.37142858,.23357144
Team Members,1,208,.60500002,.37142858,.23357144
Team Members,1,209,.60500002,.37142858,.23357144
Team Members,1,210,.62300003,.37142858,.25157145
Team Members,1,211,.62300003,.37142858,.25157145
Team Members,1,212,.62300003,.37142858,.25157145
Team Members,1,213,.71166664,.37142858,.34023806
Team Members,1,214,.71166664,.37142858,.34023806
Team Members,1,215,.71166664,.37142858,.34023806
Team Members,1,216,.71166664,.37142858,.34023806
Team Members,1,217,.71166664,.37142858,.34023806
Team Members,1,218,.59299999,.37142858,.22157142
Team Members,1,219,.59299999,.37142858,.22157142
Team Members,1,220,.671,.37142858,.29957142
Team Members,1,221,.71533334,.37142858,.34390476
Team Members,1,222,.71533334,.37142858,.34390476
Team Members,1,223,.69300002,.37142858,.32157144
Team Members,1,224,.69300002,.37142858,.32157144
Team Members,1,225,.67699999,.37142858,.30557141
Team Members,1,226,.67699999,.37142858,.30557141
Team Members,1,227,.67699999,.37142858,.30557141
Team Members,1,228,.67699999,.37142858,.30557141
Team Members,1,229,.67699999,.37142858,.30557141
Team Members,1,230,.67699999,.37142858,.30557141
Team Members,1,231,.67699999,.37142858,.30557141
Team Members,1,232,.67699999,.37142858,.30557141
Team Members,1,233,.67699999,.37142858,.30557141
Team Members,1,234,.67699999,.37142858,.30557141
Team Members,1,235,.67699999,.37142858,.30557141
Team Members,1,236,.671,.37142858,.29957142
Team Members,1,237,.671,.37142858,.29957142
Team Members,1,238,.65666664,.37142858,.28523806
Team Members,1,239,.65666664,.37142858,.28523806
Team Members,1,240,.78750002,.37142858,.41607144
Team Members,2,1,.14588889,.21428572,.068396822
Team Members,2,2,.114,.21428572,.10028572
Team Members,2,3,.10666667,.21428572,.10761905
Team Members,2,4,.20899999,.21428572,.005285725
Team Members,2,5,.34299999,.21428572,.12871428
Team Members,2,6,.34125,.21428572,.12696429
Team Members,2,7,.34125,.21428572,.12696429
Team Members,2,8,.49650002,.21428572,.28221428
Team Members,2,9,.42699999,.21428572,.21271427
Team Members,2,10,.42699999,.21428572,.21271427
Team Members,2,11,.42699999,.21428572,.21271427
Team Members,2,12,.42699999,.21428572,.21271427
Team Members,2,13,.42699999,.21428572,.21271427
Team Members,2,14,.42699999,.21428572,.21271427
Team Members,2,15,.42699999,.21428572,.21271427
Team Members,2,16,.43728572,.21428572,.223
Team Members,2,17,.2902,.21428572,.075914279
Team Members,2,18,.2902,.21428572,.075914279
Team Members,2,19,.47925001,.21428572,.26496428
Team Members,2,20,.32600001,.21428572,.11171429
Team Members,2,21,.31600001,.21428572,.1017143
Team Members,2,22,.31600001,.21428572,.1017143
Team Members,2,23,.31600001,.21428572,.1017143
Team Members,2,24,.31600001,.21428572,.1017143
Team Members,2,25,.31600001,.21428572,.1017143
Team Members,2,26,.35100001,.21428572,.13671429
Team Members,2,27,.41750002,.21428572,.2032143
Team Members,2,28,.41750002,.21428572,.2032143
Team Members,2,29,.41750002,.21428572,.2032143
Team Members,2,30,.405,.21428572,.19071428
Team Members,2,31,.39675,.21428572,.18246429
Team Members,2,32,.47299999,.21428572,.25871426
Team Members,2,33,.47299999,.21428572,.25871426
Team Members,2,34,.47299999,.21428572,.25871426
Team Members,2,35,.47299999,.21428572,.25871426
Team Members,2,36,.47299999,.21428572,.25871426
Team Members,2,37,.47299999,.21428572,.25871426
Team Members,2,38,.47299999,.21428572,.25871426
Team Members,2,39,.47299999,.21428572,.25871426
Team Members,2,40,.47299999,.21428572,.25871426
Team Members,2,41,.47299999,.21428572,.25871426
Team Members,2,42,.47299999,.21428572,.25871426
Team Members,2,43,.56900001,.21428572,.35471427
Team Members,2,44,.56900001,.21428572,.35471427
Team Members,2,45,.56900001,.21428572,.35471427
Team Members,2,46,.56900001,.21428572,.35471427
Team Members,2,47,.56900001,.21428572,.35471427
Team Members,2,48,.51499999,.21428572,.30071425
Team Members,2,49,.51499999,.21428572,.30071425
Team Members,2,50,.51499999,.21428572,.30071425
Team Members,2,51,.51499999,.21428572,.30071425
Team Members,2,52,.51499999,.21428572,.30071425
Team Members,2,53,.51499999,.21428572,.30071425
Team Members,2,54,.51499999,.21428572,.30071425
Team Members,2,55,.51499999,.21428572,.30071425
Team Members,2,56,.51499999,.21428572,.30071425
Team Members,2,57,.51499999,.21428572,.30071425
Team Members,2,58,.51499999,.21428572,.30071425
Team Members,2,59,.51499999,.21428572,.30071425
Team Members,2,60,.51499999,.21428572,.30071425
Team Members,2,61,.51499999,.21428572,.30071425
Team Members,2,62,.51499999,.21428572,.30071425
Team Members,2,63,.51499999,.21428572,.30071425
Team Members,2,64,.51499999,.21428572,.30071425
Team Members,2,65,.51499999,.21428572,.30071425
Team Members,2,66,.51499999,.21428572,.30071425
Team Members,2,67,.51499999,.21428572,.30071425
Team Members,2,68,.51499999,.21428572,.30071425
Team Members,2,69,.51499999,.21428572,.30071425
Team Members,2,70,.51499999,.21428572,.30071425
Team Members,2,71,.51499999,.21428572,.30071425
Team Members,2,72,.51499999,.21428572,.30071425
Team Members,2,73,.51499999,.21428572,.30071425
Team Members,2,74,.51499999,.21428572,.30071425
Team Members,2,75,.51499999,.21428572,.30071425
Team Members,2,76,.51499999,.21428572,.30071425
Team Members,2,77,.51499999,.21428572,.30071425
Team Members,2,78,.51499999,.21428572,.30071425
Team Members,2,79,.47499999,.21428572,.26071429
Team Members,2,80,.47499999,.21428572,.26071429
Team Members,2,81,.47499999,.21428572,.26071429
Team Members,2,82,.47499999,.21428572,.26071429
Team Members,2,83,.47499999,.21428572,.26071429
Team Members,2,84,.47499999,.21428572,.26071429
Team Members,2,85,.47499999,.21428572,.26071429
Team Members,2,86,.47499999,.21428572,.26071429
Team Members,2,87,.47499999,.21428572,.26071429
Team Members,2,88,.47999999,.21428572,.26571429
Team Members,2,89,.48649999,.21428572,.27221429
Team Members,2,90,.47499999,.21428572,.26071429
Team Members,2,91,.47499999,.21428572,.26071429
Team Members,2,92,.46083334,.21428572,.24654762
Team Members,2,93,.46083334,.21428572,.24654762
Team Members,2,94,.54283333,.21428572,.3285476
Team Members,2,95,.59850001,.21428572,.38421428
Team Members,2,96,.64249998,.21428572,.42821425
Team Members,2,97,.66900003,.21428572,.4547143
Team Members,2,98,.61500001,.21428572,.40071428
Team Members,2,99,.64200002,.21428572,.42771429
Team Members,2,100,.64200002,.21428572,.42771429
Team Members,2,101,.64200002,.21428572,.42771429
Team Members,2,102,.62950003,.21428572,.4152143
Team Members,2,103,.62950003,.21428572,.4152143
Team Members,2,104,.62950003,.21428572,.4152143
Team Members,2,105,.62950003,.21428572,.4152143
Team Members,2,106,.64700001,.21428572,.43271428
Team Members,2,107,.60549998,.21428572,.39121425
Team Members,2,108,.60549998,.21428572,.39121425
Team Members,2,109,.56900001,.21428572,.35471427
Team Members,2,110,.56900001,.21428572,.35471427
Team Members,2,111,.56900001,.21428572,.35471427
Team Members,2,112,.56900001,.21428572,.35471427
Team Members,2,113,.64099997,.21428572,.42671424
Team Members,2,114,.67400002,.21428572,.45971429
Team Members,2,115,.67400002,.21428572,.45971429
Team Members,2,116,.67400002,.21428572,.45971429
Team Members,2,117,.67400002,.21428572,.45971429
Team Members,2,118,.70499998,.21428572,.49071425
Team Members,2,119,.70499998,.21428572,.49071425
Team Members,2,120,.70499998,.21428572,.49071425
Team Members,2,121,.70499998,.21428572,.49071425
Team Members,2,122,.70499998,.21428572,.49071425
Team Members,2,123,.77399999,.21428572,.55971426
Team Members,2,124,.70666665,.21428572,.49238092
Team Members,2,125,.43099999,.21428572,.21671428
Team Members,2,126,.51633334,.21428572,.30204761
Team Members,2,127,.51633334,.21428572,.30204761
Team Members,2,128,.51633334,.21428572,.30204761
Team Members,2,129,.51633334,.21428572,.30204761
Team Members,2,130,.51633334,.21428572,.30204761
Team Members,2,131,.58399999,.21428572,.36971426
Team Members,2,132,.456,.21428572,.24171428
Team Members,2,133,.456,.21428572,.24171428
Team Members,2,134,.456,.21428572,.24171428
Team Members,2,135,.456,.21428572,.24171428
Team Members,2,136,.456,.21428572,.24171428
Team Members,2,137,.456,.21428572,.24171428
Team Members,2,138,.62300003,.21428572,.40871429
Team Members,2,139,.62300003,.21428572,.40871429
Team Members,2,140,.62300003,.21428572,.40871429
Team Members,2,141,.60000002,.21428572,.38571429
Team Members,2,142,.60000002,.21428572,.38571429
Team Members,2,143,.60000002,.21428572,.38571429
Team Members,2,144,.5625,.21428572,.34821427
Team Members,2,145,.5625,.21428572,.34821427
Team Members,2,146,.66600001,.21428572,.45171428
Team Members,2,147,.64600003,.21428572,.4317143
Team Members,2,148,.66299999,.21428572,.44871426
Team Members,2,149,.69499999,.21428572,.48071426
Team Members,2,150,.69499999,.21428572,.48071426
Team Members,2,151,.69499999,.21428572,.48071426
Team Members,2,152,.69499999,.21428572,.48071426
Team Members,2,153,.69499999,.21428572,.48071426
Team Members,2,154,.69499999,.21428572,.48071426
Team Members,2,155,.74599999,.21428572,.53171426
Team Members,2,156,.74599999,.21428572,.53171426
Team Members,2,157,.74599999,.21428572,.53171426
Team Members,2,158,.74599999,.21428572,.53171426
Team Members,2,159,.74599999,.21428572,.53171426
Team Members,2,160,.77999997,.21428572,.56571424
Team Members,2,161,.77999997,.21428572,.56571424
Team Members,2,162,.77999997,.21428572,.56571424
Team Members,2,163,.77999997,.21428572,.56571424
Team Members,2,164,.74900001,.21428572,.53471428
Team Members,2,165,.71899998,.21428572,.50471425
Team Members,2,166,.71899998,.21428572,.50471425
Team Members,2,167,.71899998,.21428572,.50471425
Team Members,2,168,.73400003,.21428572,.5197143
Team Members,2,169,.73400003,.21428572,.5197143
Team Members,2,170,.73400003,.21428572,.5197143
Team Members,2,171,.73400003,.21428572,.5197143
Team Members,2,172,.745,.21428572,.53071427
Team Members,2,173,.755,.21428572,.54071426
Team Members,2,174,.74199998,.21428572,.52771425
Team Members,2,175,.74199998,.21428572,.52771425
Team Members,2,176,.74199998,.21428572,.52771425
Team Members,2,177,.74199998,.21428572,.52771425
Team Members,2,178,.74199998,.21428572,.52771425
Team Members,2,179,.74199998,.21428572,.52771425
Team Members,2,180,.74199998,.21428572,.52771425
Team Members,2,181,.58050001,.21428572,.36621428
Team Members,2,182,.58050001,.21428572,.36621428
Team Members,2,183,.58050001,.21428572,.36621428
Team Members,2,184,.58050001,.21428572,.36621428
Team Members,2,185,.58050001,.21428572,.36621428
Team Members,2,186,.76599997,.21428572,.55171424
Team Members,2,187,.76599997,.21428572,.55171424
Team Members,2,188,.76599997,.21428572,.55171424
Team Members,2,189,.76599997,.21428572,.55171424
Team Members,2,190,.76599997,.21428572,.55171424
Team Members,2,191,.76599997,.21428572,.55171424
Team Members,2,192,.76599997,.21428572,.55171424
Team Members,2,193,.76599997,.21428572,.55171424
Team Members,2,194,.76599997,.21428572,.55171424
Team Members,2,195,.76599997,.21428572,.55171424
Team Members,2,196,.69475001,.21428572,.48046428
Team Members,2,197,.61500001,.21428572,.40071428
Team Members,2,198,.61500001,.21428572,.40071428
Team Members,2,199,.61500001,.21428572,.40071428
Team Members,2,200,.60066664,.21428572,.38638091
Team Members,2,201,.60066664,.21428572,.38638091
Team Members,2,202,.60066664,.21428572,.38638091
Team Members,2,203,.60066664,.21428572,.38638091
Team Members,2,204,.60066664,.21428572,.38638091
Team Members,2,205,.60066664,.21428572,.38638091
Team Members,2,206,.60066664,.21428572,.38638091
Team Members,2,207,.60066664,.21428572,.38638091
Team Members,2,208,.60066664,.21428572,.38638091
Team Members,2,209,.60066664,.21428572,.38638091
Team Members,2,210,.60066664,.21428572,.38638091
Team Members,2,211,.60066664,.21428572,.38638091
Team Members,2,212,.60066664,.21428572,.38638091
Team Members,2,213,.68900001,.21428572,.47471428
Team Members,2,214,.68199998,.21428572,.46771425
Team Members,2,215,.68199998,.21428572,.46771425
Team Members,2,216,.68199998,.21428572,.46771425
Team Members,2,217,.68199998,.21428572,.46771425
Team Members,2,218,.68550003,.21428572,.47121429
Team Members,2,219,.72399998,.21428572,.50971425
Team Members,2,220,.70550001,.21428572,.49121428
Team Members,2,221,.73100001,.21428572,.51671427
Team Members,2,222,.73100001,.21428572,.51671427
Team Members,2,223,.75700003,.21428572,.5427143
Team Members,2,224,.75700003,.21428572,.5427143
Team Members,2,225,.75700003,.21428572,.5427143
Team Members,2,226,.75700003,.21428572,.5427143
Team Members,2,227,.75700003,.21428572,.5427143
Team Members,2,228,.75700003,.21428572,.5427143
Team Members,2,229,.75700003,.21428572,.5427143
Team Members,2,230,.75700003,.21428572,.5427143
Team Members,2,231,.75700003,.21428572,.5427143
Team Members,2,232,.59250003,.21428572,.3782143
Team Members,2,233,.59250003,.21428572,.3782143
Team Members,2,234,.59250003,.21428572,.3782143
Team Members,2,235,.59250003,.21428572,.3782143
Team Members,2,236,.76600003,.21428572,.5517143
Team Members,2,237,.76499999,.21428572,.55071425
Team Members,2,238,.76499999,.21428572,.55071425
Team Members,2,239,.76499999,.21428572,.55071425
Team Members,2,240,.75300002,.21428572,.53871429
Team Members,3,1,.34450001,.22857143,.11592858
Team Members,3,2,.303,.22857143,.074428573
Team Members,3,3,.27433333,.22857143,.045761898
Team Members,3,4,.2615,.22857143,.032928571
Team Members,3,5,.45500001,.22857143,.22642858
Team Members,3,6,.45500001,.22857143,.22642858
Team Members,3,7,.45500001,.22857143,.22642858
Team Members,3,8,.51499999,.22857143,.28642857
Team Members,3,9,.51499999,.22857143,.28642857
Team Members,3,10,.51499999,.22857143,.28642857
Team Members,3,11,.51499999,.22857143,.28642857
Team Members,3,12,.51499999,.22857143,.28642857
Team Members,3,13,.51499999,.22857143,.28642857
Team Members,3,14,.51499999,.22857143,.28642857
Team Members,3,15,.51499999,.22857143,.28642857
Team Members,3,16,.52160001,.22857143,.29302859
Team Members,3,17,.35133335,.22857143,.12276192
Team Members,3,18,.35133335,.22857143,.12276192
Team Members,3,19,.35133335,.22857143,.12276192
Team Members,3,20,.315,.22857143,.086428568
Team Members,3,21,.285,.22857143,.056428567
Team Members,3,22,.28799999,.22857143,.059428558
Team Members,3,23,.28799999,.22857143,.059428558
Team Members,3,24,.28799999,.22857143,.059428558
Team Members,3,25,.28799999,.22857143,.059428558
Team Members,3,26,.727,.22857143,.49842858
Team Members,3,27,.648,.22857143,.41942859
Team Members,3,28,.648,.22857143,.41942859
Team Members,3,29,.648,.22857143,.41942859
Team Members,3,30,.55325001,.22857143,.3246786
Team Members,3,31,.55325001,.22857143,.3246786
Team Members,3,32,.55325001,.22857143,.3246786
Team Members,3,33,.55325001,.22857143,.3246786
Team Members,3,34,.55325001,.22857143,.3246786
Team Members,3,35,.55325001,.22857143,.3246786
Team Members,3,36,.55325001,.22857143,.3246786
Team Members,3,37,.55325001,.22857143,.3246786
Team Members,3,38,.55325001,.22857143,.3246786
Team Members,3,39,.55325001,.22857143,.3246786
Team Members,3,40,.55325001,.22857143,.3246786
Team Members,3,41,.55325001,.22857143,.3246786
Team Members,3,42,.55325001,.22857143,.3246786
Team Members,3,43,.55325001,.22857143,.3246786
Team Members,3,44,.55325001,.22857143,.3246786
Team Members,3,45,.55325001,.22857143,.3246786
Team Members,3,46,.55325001,.22857143,.3246786
Team Members,3,47,.55325001,.22857143,.3246786
Team Members,3,48,.38600001,.22857143,.15742858
Team Members,3,49,.38600001,.22857143,.15742858
Team Members,3,50,.34900001,.22857143,.12042858
Team Members,3,51,.39600003,.22857143,.1674286
Team Members,3,52,.39600003,.22857143,.1674286
Team Members,3,53,.39600003,.22857143,.1674286
Team Members,3,54,.39600003,.22857143,.1674286
Team Members,3,55,.39600003,.22857143,.1674286
Team Members,3,56,.39600003,.22857143,.1674286
Team Members,3,57,.39600003,.22857143,.1674286
Team Members,3,58,.39600003,.22857143,.1674286
Team Members,3,59,.39600003,.22857143,.1674286
Team Members,3,60,.39600003,.22857143,.1674286
Team Members,3,61,.39600003,.22857143,.1674286
Team Members,3,62,.39600003,.22857143,.1674286
Team Members,3,63,.39600003,.22857143,.1674286
Team Members,3,64,.39600003,.22857143,.1674286
Team Members,3,65,.39600003,.22857143,.1674286
Team Members,3,66,.39600003,.22857143,.1674286
Team Members,3,67,.39600003,.22857143,.1674286
Team Members,3,68,.39600003,.22857143,.1674286
Team Members,3,69,.39600003,.22857143,.1674286
Team Members,3,70,.39600003,.22857143,.1674286
Team Members,3,71,.39600003,.22857143,.1674286
Team Members,3,72,.39600003,.22857143,.1674286
Team Members,3,73,.39600003,.22857143,.1674286
Team Members,3,74,.39600003,.22857143,.1674286
Team Members,3,75,.39600003,.22857143,.1674286
Team Members,3,76,.39600003,.22857143,.1674286
Team Members,3,77,.39600003,.22857143,.1674286
Team Members,3,78,.39600003,.22857143,.1674286
Team Members,3,79,.391,.22857143,.16242857
Team Members,3,80,.391,.22857143,.16242857
Team Members,3,81,.391,.22857143,.16242857
Team Members,3,82,.391,.22857143,.16242857
Team Members,3,83,.391,.22857143,.16242857
Team Members,3,84,.391,.22857143,.16242857
Team Members,3,85,.391,.22857143,.16242857
Team Members,3,86,.391,.22857143,.16242857
Team Members,3,87,.391,.22857143,.16242857
Team Members,3,88,.39300001,.22857143,.16442858
Team Members,3,89,.38424999,.22857143,.15567856
Team Members,3,90,.52649999,.22857143,.29792857
Team Members,3,91,.61699998,.22857143,.38842857
Team Members,3,92,.60399997,.22857143,.37542856
Team Members,3,93,.611,.22857143,.38242859
Team Members,3,94,.59079999,.22857143,.36222857
Team Members,3,95,.58424997,.22857143,.35567856
Team Members,3,96,.47600001,.22857143,.24742858
Team Members,3,97,.50199997,.22857143,.27342856
Team Members,3,98,.51099998,.22857143,.28242856
Team Members,3,99,.51099998,.22857143,.28242856
Team Members,3,100,.51099998,.22857143,.28242856
Team Members,3,101,.51099998,.22857143,.28242856
Team Members,3,102,.542,.22857143,.31342858
Team Members,3,103,.60300004,.22857143,.37442863
Team Members,3,104,.60300004,.22857143,.37442863
Team Members,3,105,.60300004,.22857143,.37442863
Team Members,3,106,.57577777,.22857143,.34720635
Team Members,3,107,.58649999,.22857143,.35792857
Team Members,3,108,.58649999,.22857143,.35792857
Team Members,3,109,.58649999,.22857143,.35792857
Team Members,3,110,.58649999,.22857143,.35792857
Team Members,3,111,.58649999,.22857143,.35792857
Team Members,3,112,.58649999,.22857143,.35792857
Team Members,3,113,.68550003,.22857143,.45692861
Team Members,3,114,.68550003,.22857143,.45692861
Team Members,3,115,.68550003,.22857143,.45692861
Team Members,3,116,.68550003,.22857143,.45692861
Team Members,3,117,.68550003,.22857143,.45692861
Team Members,3,118,.65399998,.22857143,.42542857
Team Members,3,119,.65399998,.22857143,.42542857
Team Members,3,120,.65399998,.22857143,.42542857
Team Members,3,121,.65399998,.22857143,.42542857
Team Members,3,122,.65399998,.22857143,.42542857
Team Members,3,123,.722,.22857143,.49342859
Team Members,3,124,.76899999,.22857143,.54042858
Team Members,3,125,.74400002,.22857143,.5154286
Team Members,3,126,.74400002,.22857143,.5154286
Team Members,3,127,.74400002,.22857143,.5154286
